기준연도,학교명,단과대학,학과,구분,학기,재학생,1인당장학금
2022,대구대학교,간호대학,간호학과,주간,1학기,486,2486208.7
2022,대구대학교,간호대학,간호학과,주간,2학기,470,2463659.5
2022,대구대학교,간호대학,보건행정학과,야간,1학기,15,1837801.3
2022,대구대학교,간호대학,보건행정학과,야간,2학기,15,1890713.3
2022,대구대학교,경상대학,무역학과,주간,1학기,180,1673920.6
2022,대구대학교,경상대학,무역학과,주간,2학기,157,1479465.9
2022,대구대학교,경영대학,경영학부,주간,1학기,165,2030360.8
2022,대구대학교,경영대학,경영학부,주간,2학기,145,1532481.0
2022,대구대학교,경영대학,경영학부(경영학전공),주간,1학기,510,1741691.3
2022,대구대학교,경영대학,경영학부(경영학전공),주간,2학기,529,1520450.0
2022,대구대학교,경영대학,경영학부(회계학전공),주간,1학기,240,2240674.1
2022,대구대학교,경영대학,경영학부(회계학전공),주간,2학기,235,2083593.2
2022,대구대학교,경영대학,경제금융학부,주간,1학기,76,1730980.8
2022,대구대학교,경영대학,경제금융학부,주간,2학기,61,1025814.8
2022,대구대학교,경영대학,경제금융학부(경제금융전공),주간,1학기,196,1621189.6
2022,대구대학교,경영대학,경제금융학부(경제금융전공),주간,2학기,195,1467433.9
2022,대구대학교,경영대학,경제금융학부(금융보험전공),주간,1학기,103,1748300.5
2022,대구대학교,경영대학,경제금융학부(금융보험전공),주간,2학기,101,1783925.9
2022,대구대학교,경영대학,호텔관광경영학부,주간,1학기,83,2075246.6
2022,대구대학교,경영대학,호텔관광경영학부,주간,2학기,78,1615733.2
2022,대구대학교,경영대학,호텔관광경영학부(관광경영전공),주간,1학기,188,1950959.3
2022,대구대학교,경영대학,호텔관광경영학부(관광경영전공),주간,2학기,172,1815190.2
2022,대구대학교,경영대학,호텔관광경영학부(호텔관광전공),주간,1학기,267,1695571.3
2022,대구대학교,경영대학,호텔관광경영학부(호텔관광전공),주간,2학기,245,1575394.7
2022,대구대학교,공과대학,건설시스템공학과,주간,1학기,143,1593956.1
2022,대구대학교,공과대학,건설시스템공학과,주간,2학기,133,1601771.8
2022,대구대학교,공과대학,건축공학과,주간,1학기,251,2121441.0
2022,대구대학교,공과대학,건축공학과,주간,2학기,257,1796886.3
2022,대구대학교,공과대학,기계공학부,주간,1학기,95,2131870.2
2022,대구대학교,공과대학,기계공학부,주간,2학기,81,1495320.4
2022,대구대학교,공과대학,기계공학부(기계공학전공),주간,1학기,152,1753226.9
2022,대구대학교,공과대학,기계공학부(기계공학전공),주간,2학기,147,1794281.8
2022,대구대학교,공과대학,기계공학부(기계설계공학전공),주간,1학기,128,2261014.3
2022,대구대학교,공과대학,기계공학부(기계설계공학전공),주간,2학기,120,2193753.0
2022,대구대학교,공과대학,기계융복합공학과,야간,1학기,38,2219278.9
2022,대구대학교,공과대학,기계융복합공학과,야간,2학기,37,2327745.9
2022,대구대학교,공과대학,도시·조경학부(도시계획공학전공),주간,1학기,27,1806209.4
2022,대구대학교,공과대학,도시·조경학부(도시계획공학전공),주간,2학기,27,1695613.7
2022,대구대학교,공과대학,생명공학과,주간,1학기,136,2083367.2
2022,대구대학교,공과대학,생명공학과,주간,2학기,125,2157711.9
2022,대구대학교,공과대학,식품공학과,주간,1학기,128,2341563.7
2022,대구대학교,공과대학,식품공학과,주간,2학기,120,2217527.0
2022,대구대학교,공과대학,식품영양학과,주간,1학기,165,2555672.3
2022,대구대학교,공과대학,식품영양학과,주간,2학기,157,2605837.1
2022,대구대학교,공과대학,신소재에너지시스템공학부(신소재에너지공학전공),주간,1학기,67,1733924.1
2022,대구대학교,공과대학,신소재에너지시스템공학부(신소재에너지공학전공),주간,2학기,61,1898308.9
2022,대구대학교,공과대학,신소재에너지시스템공학부(에너지시스템공학전공),주간,1학기,34,3590143.8
2022,대구대학교,공과대학,신소재에너지시스템공학부(에너지시스템공학전공),주간,2학기,27,3316314.8
2022,대구대학교,공과대학,조경학과,주간,1학기,155,2084105.4
2022,대구대학교,공과대학,조경학과,주간,2학기,146,1843443.6
2022,대구대학교,공과대학,화학공학과,주간,1학기,138,2509264.6
2022,대구대학교,공과대학,화학공학과,주간,2학기,126,2537293.4
2022,대구대학교,공과대학,환경기술공학과,주간,1학기,122,1710299.2
2022,대구대학교,공과대학,환경기술공학과,주간,2학기,119,1628603.7
2022,대구대학교,사범대학,국어교육과,주간,1학기,176,2367616.1
2022,대구대학교,사범대학,국어교육과,주간,2학기,167,2193195.9
2022,대구대학교,사범대학,물리교육과,주간,1학기,129,1842307.9
2022,대구대학교,사범대학,물리교육과,주간,2학기,114,2024299.2
2022,대구대학교,사범대학,생물교육과,주간,1학기,129,2942123.7
2022,대구대학교,사범대학,생물교육과,주간,2학기,129,2845286.5
2022,대구대학교,사범대학,수학교육과,주간,1학기,160,2081779.2
2022,대구대학교,사범대학,수학교육과,주간,2학기,150,1980076.2
2022,대구대학교,사범대학,역사교육과,주간,1학기,131,2693955.7
2022,대구대학교,사범대학,역사교육과,주간,2학기,118,2707266.3
2022,대구대학교,사범대학,영어교육과,주간,1학기,209,1964947.9
2022,대구대학교,사범대학,영어교육과,주간,2학기,190,1892046.7
2022,대구대학교,사범대학,유아교육과,주간,1학기,176,2432673.9
2022,대구대학교,사범대학,유아교육과,주간,2학기,172,2488997.5
2022,대구대학교,사범대학,유아특수교육과,주간,1학기,155,2437920.4
2022,대구대학교,사범대학,유아특수교육과,주간,2학기,155,2455831.8
2022,대구대학교,사범대학,일반사회교육과,주간,1학기,136,2145862.9
2022,대구대학교,사범대학,일반사회교육과,주간,2학기,133,2033131.2
2022,대구대학교,사범대학,지구과학교육과,주간,1학기,130,2813966.2
2022,대구대학교,사범대학,지구과학교육과,주간,2학기,129,2747192.8
2022,대구대학교,사범대학,지리교육과,주간,1학기,129,2402883.2
2022,대구대학교,사범대학,지리교육과,주간,2학기,125,2092093.0
2022,대구대학교,사범대학,초등특수교육과,주간,1학기,190,2099270.0
2022,대구대학교,사범대학,초등특수교육과,주간,2학기,174,2259477.1
2022,대구대학교,사범대학,특수교육과,주간,1학기,189,2282588.6
2022,대구대학교,사범대학,특수교육과,주간,2학기,177,2287167.6
2022,대구대학교,사범대학,화학교육과,주간,1학기,132,2267509.7
2022,대구대학교,사범대학,화학교육과,주간,2학기,123,2500568.5
2022,대구대학교,사회과학대학,국제관계학과,주간,1학기,117,1832846.9
2022,대구대학교,사회과학대학,국제관계학과,주간,2학기,100,1793033.7
2022,대구대학교,사회과학대학,문헌정보학과,주간,1학기,152,2502548.0
2022,대구대학교,사회과학대학,문헌정보학과,주간,2학기,143,2356359.3
2022,대구대학교,사회과학대학,미디어커뮤니케이션학과,주간,1학기,192,2575610.9
2022,대구대학교,사회과학대학,미디어커뮤니케이션학과,주간,2학기,178,2370412.5
2022,대구대학교,사회과학대학,사회복지학과,주간,1학기,637,2587217.5
2022,대구대학교,사회과학대학,사회복지학과,주간,2학기,619,2744962.3
2022,대구대학교,사회과학대학,사회학과,주간,1학기,112,1865615.7
2022,대구대학교,사회과학대학,사회학과,주간,2학기,97,2001919.2
2022,대구대학교,사회과학대학,심리학과,주간,1학기,323,2321415.5
2022,대구대학교,사회과학대학,심리학과,주간,2학기,292,2215214.3
2022,대구대학교,사회과학대학,아동가정복지학과,주간,1학기,238,2432019.9
2022,대구대학교,사회과학대학,아동가정복지학과,주간,2학기,227,2607212.1
2022,대구대학교,사회과학대학,지역사회개발・복지학과,주간,1학기,137,2047869.5
2022,대구대학교,사회과학대학,지역사회개발・복지학과,주간,2학기,123,2107927.4
2022,대구대학교,사회과학대학,청소년상담복지학과,주간,1학기,235,2354069.2
2022,대구대학교,사회과학대학,청소년상담복지학과,주간,2학기,231,2350597.3
2022,대구대학교,인문대학,글로벌언어문화학부(영어영문학전공),주간,1학기,199,1692892.0
2022,대구대학교,인문대학,글로벌언어문화학부(영어영문학전공),주간,2학기,177,1555798.4
2022,대구대학교,인문대학,글로벌언어문화학부(일본어일본학전공),주간,1학기,159,1854545.2
2022,대구대학교,인문대학,글로벌언어문화학부(일본어일본학전공),주간,2학기,161,1669165.0
2022,대구대학교,인문대학,글로벌언어문화학부(중국어중국학전공),주간,1학기,129,2113545.4
2022,대구대학교,인문대학,글로벌언어문화학부(중국어중국학전공),주간,2학기,129,1941559.8
2022,대구대학교,인문대학,문화예술학부,주간,1학기,55,2283092.9
2022,대구대학교,인문대학,문화예술학부,주간,2학기,53,2021513.2
2022,대구대학교,인문대학,문화예술학부(디지털문예창작전공),주간,1학기,38,1565742.2
2022,대구대학교,인문대학,문화예술학부(디지털문예창작전공),주간,2학기,34,1445367.6
2022,대구대학교,인문대학,스포츠레저학과,주간,1학기,184,2562645.5
2022,대구대학교,인문대학,스포츠레저학과,주간,2학기,162,2568384.9
2022,대구대학교,인문대학,유럽문화학과,주간,1학기,36,1477713.9
2022,대구대학교,인문대학,유럽문화학과,주간,2학기,29,1515493.4
2022,대구대학교,인문대학,체육학과,주간,1학기,199,2654673.3
2022,대구대학교,인문대학,체육학과,주간,2학기,173,2745050.1
2022,대구대학교,인문대학,한국어교육학부,주간,1학기,35,2690137.1
2022,대구대학교,인문대학,한국어교육학부,주간,2학기,42,1929412.5
2022,대구대학교,인문대학,한국어교육학부(한국어교육전공),주간,1학기,112,2049783.9
2022,대구대학교,인문대학,한국어교육학부(한국어교육전공),주간,2학기,107,2055300.0
2022,대구대학교,인문대학,한국어교육학부(한국어통번역학전공),주간,1학기,51,2056415.7
2022,대구대학교,인문대학,한국어교육학부(한국어통번역학전공),주간,2학기,46,1171378.3
2022,대구대학교,인문대학,한국어문학부(국어국문학전공),주간,1학기,20,3583142.0
2022,대구대학교,인문대학,한국어문학부(국어국문학전공),주간,2학기,20,2753196.0
2022,대구대학교,재활과학대학,물리치료학과,주간,1학기,222,2759938.6
2022,대구대학교,재활과학대학,물리치료학과,주간,2학기,220,2408918.0
2022,대구대학교,재활과학대학,언어치료학과,주간,1학기,180,3145365.4
2022,대구대학교,재활과학대학,언어치료학과,주간,2학기,180,2881826.9
2022,대구대학교,재활과학대학,작업치료학과,주간,1학기,164,2653524.2
2022,대구대학교,재활과학대학,작업치료학과,주간,2학기,161,2326150.2
2022,대구대학교,재활과학대학,재활건강증진학과,주간,1학기,135,2424281.7
2022,대구대학교,재활과학대학,재활건강증진학과,주간,2학기,132,2231815.2
2022,대구대학교,재활과학대학,재활공학과,주간,1학기,118,2355197.0
2022,대구대학교,재활과학대학,재활공학과,주간,2학기,106,2339392.6
2022,대구대학교,재활과학대학,재활심리학과,주간,1학기,159,2667805.8
2022,대구대학교,재활과학대학,재활심리학과,주간,2학기,164,2570432.0
2022,대구대학교,재활과학대학,직업재활학과,주간,1학기,148,2187671.5
2022,대구대학교,재활과학대학,직업재활학과,주간,2학기,133,2144357.1
2022,대구대학교,정보통신대학,IT융합학과,주간,1학기,39,2114497.9
2022,대구대학교,정보통신대학,IT융합학과,주간,2학기,38,2135098.7
2022,대구대학교,정보통신대학,메카트로닉스공학과,주간,1학기,48,3402029.8
2022,대구대학교,정보통신대학,메카트로닉스공학과,주간,2학기,47,3282329.8
2022,대구대학교,정보통신대학,전자전기공학부(전기공학전공),주간,1학기,171,2098742.0
2022,대구대학교,정보통신대학,전자전기공학부(전기공학전공),주간,2학기,167,2013913.9
2022,대구대학교,정보통신대학,전자전기공학부(전자공학전공),주간,1학기,186,1978740.3
2022,대구대학교,정보통신대학,전자전기공학부(전자공학전공),주간,2학기,172,2022057.2
2022,대구대학교,정보통신대학,전자전기공학부(정보통신공학전공),주간,1학기,152,1968307.6
2022,대구대학교,정보통신대학,전자전기공학부(정보통신공학전공),주간,2학기,148,1932200.9
2022,대구대학교,정보통신대학,컴퓨터정보공학부(정보보호전공),주간,1학기,61,2667053.1
2022,대구대학교,정보통신대학,컴퓨터정보공학부(정보보호전공),주간,2학기,56,1774624.1
2022,대구대학교,정보통신대학,컴퓨터정보공학부(컴퓨터공학전공),주간,1학기,230,2294862.7
2022,대구대학교,정보통신대학,컴퓨터정보공학부(컴퓨터공학전공),주간,2학기,214,2170286.0
2022,대구대학교,정보통신대학,컴퓨터정보공학부(컴퓨터소프트웨어전공),주간,1학기,208,2247703.0
2022,대구대학교,정보통신대학,컴퓨터정보공학부(컴퓨터소프트웨어전공),주간,2학기,205,2063846.0
