기준연도,학교명,계열,재학생,1인당장학금
2011,금오공과대학교,공학,144,1055100
2011,김천대학교,자연과학,32,820100
2011,나사렛대학교,인문사회,18,1136100
2011,나사렛대학교,인문사회계열,27,1168000
2011,나사렛대학교,인문사회,95,1415100
2011,나사렛대학교,인문사회,34,459700
2011,나사렛대학교,공학,52,1028100
2011,남부대학교,자연과학,23,1000000
2011,남부대학교,예체능계열,38,2335200
2011,남서울대학교(산업대),인문사회,21,0
2011,단국대학교,공학,44,1066800
2011,단국대학교(천안)_분교,인문사회계열,23,1825800
2011,대구가톨릭대학교,공학,35,895800
2011,대구가톨릭대학교,인문사회,41,759900
2011,대구가톨릭대학교,공학,44,1814800
2011,대구대학교,인문사회,116,2333800
2011,대구대학교,공학,176,1426300
2011,대구대학교,공학,188,976000
2011,대구예술대학교,공학,25,1033800
2011,대구예술대학교,공학,55,2459000
2011,대구예술대학교,예체능,20,1847300
2011,대구예술대학교,예체능,29,1551800
2011,대구예술대학교,자연과학,23,850200
2011,대구한의대학교,인문사회,47,551900
2011,대전대학교,인문사회,87,1138300
2011,대전대학교,공학,47,1409900
2011,대전대학교,예체능,22,963700
2011,대전대학교,공학,33,282900
2011,대전대학교,예체능,32,1104100
2011,대전대학교,공학계열,56,1726700
2011,덕성여자대학교,자연과학계열,86,2564600
2011,덕성여자대학교,공학,89,1617100
2011,덕성여자대학교,자연과학,96,4646500
2011,덕성여자대학교,공학,101,1567900
2011,동국대학교(경주)_분교,예체능,91,2395500
2011,동국대학교(경주)_분교,예체능계열,24,1772300
2011,동명대학교,공학,12,8300
2011,동명대학교,공학,26,305800
2011,동명대학교,인문사회,25,12000
2011,동명대학교,공학,14,132100
2011,동명대학교,자연과학,11,131800
2011,동명대학교,인문사회,24,83300
2011,동명대학교,공학,106,1964000
2011,동명대학교,공학,44,1343500
2011,동서대학교,자연과학,20,1537300
2011,동서대학교,인문사회,24,1175900
2011,동신대학교,공학,61,1397200
2011,동신대학교,예체능계열,74,539900
2011,동신대학교,의학계열,118,2070700
2011,동아대학교,인문사회계열,38,14807800
2011,동아대학교,인문사회,63,1722000
2011,동의대학교,인문사회계열,213,661200
2011,동의대학교,인문사회,340,1090000
2011,동의대학교,인문사회,122,1158200
2011,루터대학교,예체능,53,2033700
2011,루터대학교,자연과학,90,497500
2011,루터대학교,인문사회계열,50,1473100
2011,루터대학교,인문사회,101,484900
2011,루터대학교,인문사회,88,1221200
2011,명지대학교_제2캠퍼스,인문사회계열,115,633000
2011,배재대학교,인문사회,21,342500
2011,부경대학교,공학,171,1326000
2011,부경대학교,인문사회계열,47,1726600
2011,부경대학교,인문사회,47,1430400
2011,부경대학교,인문사회,32,916800
2011,부경대학교,인문사회,256,1151000
2011,부산대학교,인문사회,33,1193700
2011,부산대학교,인문사회,102,1299700
2011,부산대학교,자연과학,77,1496900
2011,부산대학교,자연과학,45,711100
2011,부산대학교,자연과학,54,1038300
2011,부산대학교,자연과학,44,783100
2011,부산대학교,자연과학,58,1136100
2011,부산대학교,자연과학,32,1179300
2011,부산대학교,자연과학,164,2185800
2011,부산대학교,자연과학,166,1297400
2011,부산대학교,자연과학,50,873500
2011,부산대학교,자연과학,51,1192900
2011,부산대학교,자연과학,53,1037100
2011,부산대학교,자연과학,62,0
2011,부산대학교,인문사회,62,929900
2011,부산대학교,자연과학,66,660300
2011,부산대학교,자연과학,169,1861000
2011,부산외국어대학교,인문사회,125,1076500
2011,부산외국어대학교,인문사회,235,1045900
2011,부산외국어대학교,인문사회,111,763100
2011,부산외국어대학교,인문사회,158,920000
2011,부산외국어대학교,인문사회계열,131,1011900
2011,부산외국어대학교,인문사회계열,136,996800
2011,부산외국어대학교,인문사회,399,1147900
2011,부산외국어대학교,인문사회,146,1046600
2011,부산외국어대학교,예체능,154,990800
2011,부산외국어대학교,인문사회계열,140,886200
2011,부산외국어대학교,공학계열,39,2126300
2011,부산외국어대학교,공학,87,1185600
2011,부산외국어대학교,인문사회,183,862500
2011,부산외국어대학교,인문사회,186,1242200
2011,부산외국어대학교,인문사회,370,1298400
2011,부산외국어대학교,인문사회,120,829500
2011,부산외국어대학교,인문사회,262,675300
2011,삼육대학교,자연과학계열,30,1391900
2011,삼육대학교,자연과학,119,1000300
2011,상명대학교,인문사회,12,4850300
2011,상지대학교,예체능,118,1690600
2011,서경대학교,인문사회,167,645500
2011,서경대학교,예체능,158,729800
2011,서경대학교,예체능,10,2192400
2011,서경대학교,예체능계열,25,997400
2011,서경대학교,예체능,162,2309800
2011,서울과학기술대학교(산업대),인문사회,25,2003800
2011,서울과학기술대학교(산업대),인문사회,114,1747700
2011,서울과학기술대학교(산업대),인문사회,36,4524700
2011,서울대학교,공학,30,820700
2011,서울대학교,자연과학,70,1472600
2011,서울대학교,인문사회계열,45,3047300
2011,서울대학교,자연과학,69,2586200
2011,서울대학교,인문사회,24,3253000
2011,서울대학교,인문사회,25,4194300
2011,서울신학대학교,자연과학,252,2061300
2011,서울신학대학교,자연과학,176,1719700
2011,서울신학대학교,예체능,192,1900800
2011,성균관대학교,자연과학,69,6568600
2011,성신여자대학교,예체능,20,2287400
2011,성신여자대학교,예체능,20,2178200
2011,성신여자대학교,예체능,20,1745800
2011,세명대학교,인문사회,149,757400
2011,세명대학교,인문사회,51,883200
2011,세명대학교,인문사회,147,888700
2011,세한대학교,인문사회,25,863600
2011,세한대학교,인문사회,37,1846300
2011,세한대학교,예체능,183,3181700
2011,세한대학교,공학,46,1770100
2011,세한대학교,예체능계열,97,959000
2011,숙명여자대학교,인문사회,26,1497000
2011,숙명여자대학교,자연과학,25,1150400
2011,숙명여자대학교,인문사회,27,967400
2011,숙명여자대학교,공학계열,49,1319300
2011,숙명여자대학교,인문사회,30,2992400
2011,숙명여자대학교,인문사회,32,2202500
2011,숙명여자대학교,예체능,40,788900
2011,숙명여자대학교,인문사회,66,1450400
2011,숙명여자대학교,의학계열,22,3285200
2011,숙명여자대학교,인문사회,94,1297400
2011,숙명여자대학교,인문사회,37,1772700
2011,숙명여자대학교,인문사회,58,2778800
2011,숙명여자대학교,자연과학,32,1351900
2011,순천대학교,공학,106,1379800
2011,순천대학교,공학,83,1191200
2011,순천대학교,공학,38,759100
2011,순천대학교,예체능,99,912500
2011,순천대학교,의학,55,1067500
2011,순천대학교,인문사회,182,981300
2011,순천대학교,예체능계열,115,837400
2011,순천대학교,자연과학계열,40,867900
2011,순천향대학교,인문사회,142,1899200
2011,아주대학교,의학,125,3653400
2011,아주대학교,의학,44,3261000
2011,연세대학교,인문사회,57,839600
2011,연세대학교,인문사회,108,1614400
2011,연세대학교,자연과학,99,2309500
2011,연세대학교,인문사회,31,4650600
2011,연세대학교,자연과학,56,3665400
2011,연세대학교,인문사회계열,46,311300
2011,연세대학교,자연과학,96,2174800
2011,연세대학교,인문사회계열,331,2302600
2011,영남대학교,예체능,33,393800
2011,영남대학교,공학,178,1176800
2011,영남대학교,예체능,152,1199800
2011,영남대학교,예체능,156,1636600
2011,영남대학교,자연과학,78,15093900
2011,영남대학교,인문사회계열,88,13437400
2011,영산대학교,예체능계열,80,2036200
2011,예원예술대학교,예체능,62,1840300
2011,예원예술대학교,공학,78,2406800
2011,예원예술대학교,예체능,33,850400
2011,예원예술대학교,인문사회,29,1746700
2011,예원예술대학교,예체능,32,1941700
2011,예원예술대학교,인문사회,10,2394600
2011,예원예술대학교,예체능,61,1930500
2011,용인대학교,인문사회,32,988700
2011,우석대학교,인문사회,44,998400
2011,우송대학교,예체능,198,1280700
2011,우송대학교,인문사회,108,1192500
2011,우송대학교,공학,202,1219900
2011,울산대학교,공학,277,1645400
2011,원광대학교,인문사회,38,450000
2011,인천가톨릭대학교_제2캠퍼스,인문사회,18,701700
2011,인천대학교,자연과학,177,0
2011,인천대학교,자연과학,25,612300
2011,인천대학교,공학,110,33400
2011,인천대학교,의학,24,0
2011,인천대학교,인문사회,170,2900
2011,인천대학교,인문사회,20,958400
2011,인천대학교,인문사회,16,0
2011,인천대학교,인문사회,20,624800
2011,인천대학교,인문사회,24,1260600
2011,전북대학교,공학,10,2338800
2011,전북대학교,자연과학,41,1199500
2011,전북대학교_제2캠퍼스,공학,51,1154400
2011,조선대학교,예체능,33,687000
2011,조선대학교,예체능,21,432200
2011,조선대학교,예체능,14,338300
2011,조선대학교,예체능,50,1167000
2011,중앙대학교,공학,164,1654200
2011,중앙대학교,공학,182,2026700
2011,중앙대학교,예체능,61,1954600
2011,중앙대학교_제2캠퍼스,예체능,177,1167900
2011,중앙대학교_제2캠퍼스,인문사회,38,2992500
2011,중앙대학교_제2캠퍼스,예체능,242,2085700
2011,중앙대학교,예체능,145,2102900
2011,중앙대학교,예체능,104,4554000
2011,중앙대학교_제2캠퍼스,인문사회,79,2577800
2011,중앙대학교_제2캠퍼스,예체능,159,1272900
2011,중앙대학교_제2캠퍼스,공학,186,1392200
2011,중앙대학교_제2캠퍼스,예체능,24,501700
2011,중앙대학교_제2캠퍼스,자연과학,33,940000
2011,중앙대학교_제2캠퍼스,예체능,47,1090000
2011,중앙대학교_제2캠퍼스,예체능,134,1524500
2011,중앙대학교_제2캠퍼스,예체능,126,1379800
2011,중앙대학교_제2캠퍼스,예체능,136,1481900
2011,중앙대학교,인문사회,54,2665200
2011,중앙대학교,인문사회,158,1935000
2011,중앙대학교,인문사회,103,1445800
2011,중앙대학교,인문사회,96,2267000
2011,중앙대학교,자연과학,217,1796200
2011,중앙대학교_제2캠퍼스,자연과학,128,1115300
2011,중앙대학교_제2캠퍼스,자연과학,112,1789400
2011,중앙대학교_제2캠퍼스,자연과학,92,1978500
2011,중앙대학교,자연과학,147,1633700
2011,중앙대학교_제2캠퍼스,자연과학,173,2113400
2011,중앙대학교,인문사회,89,1510600
2011,중앙대학교,인문사회,83,1870400
2011,중앙대학교,인문사회,122,2090300
2011,중앙대학교,인문사회,103,1188800
2011,중앙대학교,인문사회,124,1128500
2011,중앙대학교_제2캠퍼스,예체능,176,1232500
2011,중앙대학교,의학,79,1153600
2011,중앙대학교,의학,236,1969400
2011,중앙대학교_제2캠퍼스,예체능,192,1674300
2011,중앙대학교_제2캠퍼스,예체능,232,1725800
2011,중앙대학교,인문사회,166,2319000
2011,중앙대학교_제2캠퍼스,인문사회,104,1388300
2011,중원대학교,예체능계열,28,5096500
2011,중원대학교,인문사회,71,3210700
2011,중원대학교,예체능계열,42,3519500
2011,중원대학교,의학,28,4737100
2011,중원대학교,인문사회,20,5343500
2011,중원대학교,자연과학계열,22,2926000
2011,차의과학대학교,자연과학,43,1329300
2011,차의과학대학교,자연과학,198,1635100
2011,차의과학대학교,공학,76,1579500
2011,창원대학교,공학,156,671300
2011,창원대학교,공학,30,183300
2011,창원대학교,공학,103,1173400
2011,청주대학교,인문사회,85,804300
2011,청주대학교,공학,114,613600
2011,초당대학교(산업대),예체능계열,22,3500100
2011,춘천교육대학교,인문사회,1737,1015700
2011,충남대학교,인문사회,13,1085500
2011,충남대학교,자연과학,24,947200
2011,칼빈대학교,인문사회,17,2791800
2011,한경대학교(산업대),기타,19,0
2011,한경대학교(산업대),자연과학,71,118900
2011,한국교통대학교,인문사회,26,1088800
2011,한국교통대학교,공학,22,713400
2011,한국교통대학교,공학,21,2159700
2011,한국국제대학교,예체능,29,642000
2011,한국국제대학교,인문사회계열,18,218900
2011,한국국제대학교,자연과학,325,1330700
2011,한국국제대학교,공학,607,1878300
2011,한국산업기술대학교(산업대),공학,33,1635000
2011,한국예술종합학교,공학,94,717900
