기준연도,학교종류,설립구분,지역,상태,학교,계열,학생정원,학생모집정지인원(B),재학생,정원내,정원외,재학생충원율,정원내 재학생 충원율(%){D/(A-B)}X100,학교_정규화
2017,대학교,사립,광주,기존,조선대학교,공학계열,5786,0,6131,5601,530,106.0,96.8,조선대학교
2017,대학교,사립,광주,기존,조선대학교,자연과학계열,2860,0,2913,2779,134,101.9,97.2,조선대학교
2017,대학교,사립,광주,기존,조선대학교,인문ㆍ사회계열,7273,0,7770,7290,480,106.8,100.2,조선대학교
2017,대학교,사립,충남,기존,중부대학교,자연과학계열,1170,0,1033,971,62,88.3,83.0,중부대학교
2017,대학교,사립,충남,기존,중부대학교,인문ㆍ사회계열,3470,0,3352,3140,212,96.6,90.5,중부대학교
2017,대학교,사립,충남,기존,중부대학교,공학계열,1835,0,1947,1792,155,106.1,97.7,중부대학교
2017,대학교,사립,충남,기존,중부대학교,예ㆍ체능계열,1700,0,1691,1559,132,99.5,91.7,중부대학교
2017,대학교,사립,서울,기존,중앙대학교,자연과학계열,2506,0,2725,2472,253,108.7,98.6,중앙대학교
2017,대학교,사립,서울,기존,중앙대학교,공학계열,3501,0,3993,3501,492,114.1,100.0,중앙대학교
2017,대학교,사립,서울,기존,중앙대학교,예ㆍ체능계열,520,0,563,519,44,108.3,99.8,중앙대학교
2017,대학교,사립,서울,기존,중앙대학교,의학계열,301,0,303,287,16,100.7,95.3,중앙대학교
2017,대학교,사립,서울,기존,중앙대학교,인문ㆍ사회계열,6740,0,10081,7159,2922,149.6,106.2,중앙대학교
2017,대학교,사립,경기,기존,중앙승가대학교,인문ㆍ사회계열,480,0,190,190,0,39.6,39.6,중앙승가대학교
2017,대학교,사립,충북,기존,중원대학교,자연과학계열,1165,0,1010,931,79,86.7,79.9,중원대학교
2017,대학교,사립,충북,기존,중원대학교,예ㆍ체능계열,630,0,581,553,28,92.2,87.8,중원대학교
2017,대학교,사립,충북,기존,중원대학교,공학계열,1105,0,921,850,71,83.3,76.9,중원대학교
2017,대학교,사립,충북,기존,중원대학교,인문ㆍ사회계열,1276,0,1137,1065,72,89.1,83.5,중원대학교
2017,교육대학,국립,경남,기존,진주교육대학교,인문ㆍ사회계열,1276,0,570,527,43,44.7,41.3,진주교육대학교
2017,대학교,사립,경기,기존,차의과학대학교,인문ㆍ사회계열,996,0,923,890,33,92.7,89.4,차의과학대학교
2017,대학교,사립,경기,기존,차의과학대학교,자연과학계열,1164,0,1284,1128,156,110.3,96.9,차의과학대학교
2017,산업대학,사립,충남,기존,청운대학교,예ㆍ체능계열,1065,0,974,885,89,91.5,83.1,청운대학교
2017,산업대학,사립,충남,기존,청운대학교,자연과학계열,455,0,486,426,60,106.8,93.6,청운대학교
2017,산업대학,사립,충남,기존,청운대학교,공학계열,1250,0,1718,1371,347,137.4,109.7,청운대학교
2017,산업대학,사립,충남,기존,청운대학교,인문ㆍ사회계열,2845,0,3519,2680,839,123.7,94.2,청운대학교
2017,교육대학,국립,충북,기존,청주교육대학교,인문ㆍ사회계열,1144,0,526,495,31,46.0,43.3,청주교육대학교
2017,대학교,사립,충북,기존,청주대학교,자연과학계열,2235,0,2077,2013,64,92.9,90.1,청주대학교
2017,대학교,사립,충북,기존,청주대학교,예ㆍ체능계열,1490,0,1608,1508,100,107.9,101.2,청주대학교
2017,대학교,사립,충북,기존,청주대학교,공학계열,2758,0,2379,2144,235,86.3,77.7,청주대학교
2017,대학교,사립,충북,기존,청주대학교,인문ㆍ사회계열,4831,0,5363,4837,526,111.0,100.1,청주대학교
2017,대학교,사립,서울,기존,총신대학교,예ㆍ체능계열,250,0,270,257,13,108.0,102.8,총신대학교
2017,대학교,사립,서울,기존,총신대학교,인문ㆍ사회계열,1190,0,1636,1187,449,137.5,99.7,총신대학교
