기준연도,학교명,계열,졸업자(A),진학자(B),진학률(%),학교명_정규화
2018,경일대학교,공학계열,659,9,1.37,경일대학교
2018,경일대학교,예체능계열,226,10,4.42,경일대학교
2018,경일대학교,인문사회계열,475,11,2.32,경일대학교
2018,경일대학교,자연과학계열,71,6,8.45,경일대학교
2018,경희대학교,공학계열,1402,127,9.06,경희대학교
2018,경희대학교,예체능계열,596,50,8.39,경희대학교
2018,경희대학교,의학계열,170,9,5.29,경희대학교
2018,경희대학교,인문사회계열,2262,85,3.76,경희대학교
2018,경희대학교,자연과학계열,1169,249,21.3,경희대학교
2018,계명대학교,공학계열,1092,47,4.3,계명대학교
2018,계명대학교,예체능계열,872,76,8.72,계명대학교
2018,계명대학교,의학계열,62,0,0.0,계명대학교
2018,계명대학교,인문사회계열,2342,50,2.13,계명대학교
2018,계명대학교,자연과학계열,683,58,8.49,계명대학교
2018,고려대학교,공학계열,964,212,21.99,고려대학교
2018,고려대학교,예체능계열,141,5,3.55,고려대학교
2018,고려대학교,의학계열,49,0,0.0,고려대학교
2018,고려대학교,인문사회계열,2270,257,11.32,고려대학교
2018,고려대학교,자연과학계열,1059,319,30.12,고려대학교
2018,고려대학교(세종) _분교,공학계열,409,70,17.11,고려대학교(세종) _분교
2018,고려대학교(세종) _분교,예체능계열,149,15,10.07,고려대학교(세종) _분교
2018,고려대학교(세종) _분교,인문사회계열,977,36,3.68,고려대학교(세종) _분교
2018,고려대학교(세종) _분교,자연과학계열,305,60,19.67,고려대학교(세종) _분교
2018,고신대학교,공학계열,154,2,1.3,고신대학교
2018,고신대학교,예체능계열,61,8,13.11,고신대학교
2018,고신대학교,의학계열,70,0,0.0,고신대학교
2018,고신대학교,인문사회계열,447,38,8.5,고신대학교
2018,고신대학교,자연과학계열,76,4,5.26,고신대학교
2018,공주교육대학교,공학계열,26,0,0.0,공주교육대학교
2018,공주교육대학교,예체능계열,90,0,0.0,공주교육대학교
2018,공주교육대학교,인문사회계열,202,1,0.5,공주교육대학교
2018,공주교육대학교,자연과학계열,62,0,0.0,공주교육대학교
2018,광신대학교,예체능계열,20,2,10.0,광신대학교
2018,광신대학교,인문사회계열,82,16,19.51,광신대학교
2018,광운대학교,공학계열,914,70,7.66,광운대학교
2018,광운대학교,예체능계열,139,2,1.44,광운대학교
2018,광운대학교,인문사회계열,637,15,2.35,광운대학교
2018,광운대학교,자연과학계열,323,43,13.31,광운대학교
2018,광주가톨릭대학교,인문사회계열,17,10,58.82,광주가톨릭대학교
2018,광주과학기술원,공학계열,17,14,82.35,광주과학기술원
2018,광주과학기술원,자연과학계열,56,46,82.14,광주과학기술원
2018,광주교육대학교,공학계열,28,1,3.57,광주교육대학교
2018,광주교육대학교,예체능계열,84,0,0.0,광주교육대학교
2018,광주교육대학교,인문사회계열,182,2,1.1,광주교육대학교
2018,광주교육대학교,자연과학계열,59,1,1.69,광주교육대학교
2018,광주대학교,공학계열,394,2,0.51,광주대학교
2018,광주대학교,예체능계열,195,5,2.56,광주대학교
2018,광주대학교,의학계열,11,0,0.0,광주대학교
2018,광주대학교,인문사회계열,972,27,2.78,광주대학교
2018,광주대학교,자연과학계열,110,3,2.73,광주대학교
2018,광주여자대학교,공학계열,217,3,1.38,광주여자대학교
2018,광주여자대학교,예체능계열,88,4,4.55,광주여자대학교
2018,광주여자대학교,의학계열,12,1,8.33,광주여자대학교
2018,광주여자대학교,인문사회계열,364,6,1.65,광주여자대학교
2018,광주여자대학교,자연과학계열,260,7,2.69,광주여자대학교
2018,국립강릉원주대학교,공학계열,216,16,7.41,국립강릉원주대학교
2018,국립강릉원주대학교,예체능계열,97,12,12.37,국립강릉원주대학교
2018,국립강릉원주대학교,의학계열,42,0,0.0,국립강릉원주대학교
2018,국립강릉원주대학교,인문사회계열,536,9,1.68,국립강릉원주대학교
2018,국립강릉원주대학교,자연과학계열,399,47,11.78,국립강릉원주대학교
2018,국립강릉원주대학교 _제2캠퍼스,공학계열,306,9,2.94,국립강릉원주대학교 _제2캠퍼스
2018,국립강릉원주대학교 _제2캠퍼스,예체능계열,81,1,1.23,국립강릉원주대학교 _제2캠퍼스
2018,국립강릉원주대학교 _제2캠퍼스,인문사회계열,87,1,1.15,국립강릉원주대학교 _제2캠퍼스
2018,국립경국대학교,공학계열,434,7,1.61,국립경국대학교
2018,국립경국대학교,예체능계열,104,13,12.5,국립경국대학교
2018,국립경국대학교,의학계열,28,2,7.14,국립경국대학교
2018,국립경국대학교,인문사회계열,557,10,1.8,국립경국대학교
2018,국립경국대학교,자연과학계열,422,52,12.32,국립경국대학교
2018,국립공주대학교,공학계열,1139,58,5.09,국립공주대학교
2018,국립공주대학교,예체능계열,274,11,4.01,국립공주대학교
2018,국립공주대학교,인문사회계열,878,10,1.14,국립공주대학교
2018,국립공주대학교,자연과학계열,797,104,13.05,국립공주대학교
2018,국립군산대학교,공학계열,720,29,4.03,국립군산대학교
2018,국립군산대학교,예체능계열,91,11,12.09,국립군산대학교
2018,국립군산대학교,의학계열,25,3,12.0,국립군산대학교
2018,국립군산대학교,인문사회계열,521,11,2.11,국립군산대학교
2018,국립군산대학교,자연과학계열,406,37,9.11,국립군산대학교
2018,국립금오공과대학교,공학계열,983,69,7.02,국립금오공과대학교
2018,국립금오공과대학교,예체능계열,55,4,7.27,국립금오공과대학교
2018,국립금오공과대학교,인문사회계열,63,1,1.59,국립금오공과대학교
2018,국립금오공과대학교,자연과학계열,315,36,11.43,국립금오공과대학교
2018,국립목포대학교,공학계열,540,20,3.7,국립목포대학교
2018,국립목포대학교,예체능계열,86,8,9.3,국립목포대학교
2018,국립목포대학교,인문사회계열,594,20,3.37,국립목포대학교
2018,국립목포대학교,자연과학계열,305,16,5.25,국립목포대학교
2018,국립목포해양대학교,공학계열,552,6,1.09,국립목포해양대학교
2018,국립목포해양대학교,자연과학계열,26,3,11.54,국립목포해양대학교
2018,국립부경대학교,공학계열,1604,89,5.55,국립부경대학교
2018,국립부경대학교,예체능계열,123,6,4.88,국립부경대학교
2018,국립부경대학교,의학계열,35,6,17.14,국립부경대학교
2018,국립부경대학교,인문사회계열,1113,19,1.71,국립부경대학교
2018,국립부경대학교,자연과학계열,948,111,11.71,국립부경대학교
2018,국립순천대학교,공학계열,489,24,4.91,국립순천대학교
2018,국립순천대학교,예체능계열,142,8,5.63,국립순천대학교
2018,국립순천대학교,의학계열,14,1,7.14,국립순천대학교
2018,국립순천대학교,인문사회계열,614,6,0.98,국립순천대학교
2018,국립순천대학교,자연과학계열,436,29,6.65,국립순천대학교
2018,국립창원대학교,공학계열,733,49,6.68,국립창원대학교
2018,국립창원대학교,예체능계열,123,17,13.82,국립창원대학교
2018,국립창원대학교,인문사회계열,1088,7,0.64,국립창원대학교
2018,국립창원대학교,자연과학계열,393,52,13.23,국립창원대학교
2018,국립한국교통대학교,공학계열,1173,52,4.43,국립한국교통대학교
2018,국립한국교통대학교,예체능계열,56,1,1.79,국립한국교통대학교
2018,국립한국교통대학교,인문사회계열,391,3,0.77,국립한국교통대학교
2018,국립한국교통대학교,자연과학계열,268,25,9.33,국립한국교통대학교
2018,국립한국해양대학교,공학계열,981,60,6.12,국립한국해양대학교
2018,국립한국해양대학교,예체능계열,28,2,7.14,국립한국해양대학교
2018,국립한국해양대학교,인문사회계열,413,8,1.94,국립한국해양대학교
2018,국립한국해양대학교,자연과학계열,140,22,15.71,국립한국해양대학교
2018,국민대학교,공학계열,890,112,12.58,국민대학교
2018,국민대학교,예체능계열,420,47,11.19,국민대학교
2018,국민대학교,인문사회계열,1517,38,2.5,국민대학교
2018,국민대학교,자연과학계열,472,73,15.47,국민대학교
2018,극동대학교,공학계열,272,1,0.37,극동대학교
2018,극동대학교,예체능계열,147,2,1.36,극동대학교
2018,극동대학교,인문사회계열,405,2,0.49,극동대학교
2018,극동대학교,자연과학계열,77,0,0.0,극동대학교
2018,금강대학교,인문사회계열,85,4,4.71,금강대학교
2018,김천대학교,공학계열,178,5,2.81,김천대학교
2018,김천대학교,예체능계열,43,0,0.0,김천대학교
2018,김천대학교,인문사회계열,273,10,3.66,김천대학교
2018,김천대학교,자연과학계열,397,4,1.01,김천대학교
2018,나사렛대학교,공학계열,140,4,2.86,나사렛대학교
2018,나사렛대학교,예체능계열,233,8,3.43,나사렛대학교
2018,나사렛대학교,인문사회계열,793,19,2.4,나사렛대학교
2018,나사렛대학교,자연과학계열,77,1,1.3,나사렛대학교
2018,남부대학교,공학계열,183,6,3.28,남부대학교
2018,남부대학교,예체능계열,109,5,4.59,남부대학교
2018,남부대학교,의학계열,18,0,0.0,남부대학교
2018,남부대학교,인문사회계열,211,1,0.47,남부대학교
2018,남부대학교,자연과학계열,157,9,5.73,남부대학교
2018,단국대학교,공학계열,666,49,7.36,단국대학교
2018,단국대학교,예체능계열,286,49,17.13,단국대학교
2018,단국대학교,인문사회계열,1374,64,4.66,단국대학교
2018,단국대학교,자연과학계열,443,33,7.45,단국대학교
2018,대구가톨릭대학교,공학계열,864,24,2.78,대구가톨릭대학교
2018,대구가톨릭대학교,예체능계열,418,24,5.74,대구가톨릭대학교
2018,대구가톨릭대학교,의학계열,33,0,0.0,대구가톨릭대학교
2018,대구가톨릭대학교,인문사회계열,1404,69,4.91,대구가톨릭대학교
2018,대구가톨릭대학교,자연과학계열,534,68,12.73,대구가톨릭대학교
2018,대구교육대학교,공학계열,27,2,7.41,대구교육대학교
2018,대구교육대학교,예체능계열,93,1,1.08,대구교육대학교
2018,대구교육대학교,인문사회계열,244,5,2.05,대구교육대학교
2018,대구교육대학교,자연과학계열,69,1,1.45,대구교육대학교
2018,대구대학교,공학계열,1103,26,2.36,대구대학교
2018,대구대학교,예체능계열,309,39,12.62,대구대학교
2018,대구대학교,인문사회계열,2363,77,3.26,대구대학교
2018,대구대학교,자연과학계열,754,49,6.5,대구대학교
2018,대구예술대학교,공학계열,25,0,0.0,대구예술대학교
2018,대구예술대학교,예체능계열,222,9,4.05,대구예술대학교
2018,대구예술대학교,인문사회계열,19,6,31.58,대구예술대학교
2018,대구예술대학교,자연과학계열,16,1,6.25,대구예술대학교
2018,대구한의대학교,공학계열,375,17,4.53,대구한의대학교
2018,대구한의대학교,예체능계열,87,7,8.05,대구한의대학교
2018,대구한의대학교,의학계열,152,1,0.66,대구한의대학교
2018,대구한의대학교,인문사회계열,479,13,2.71,대구한의대학교
2018,대구한의대학교,자연과학계열,541,13,2.4,대구한의대학교
2018,대신대학교,예체능계열,17,1,5.88,대신대학교
2018,대신대학교,인문사회계열,65,15,23.08,대신대학교
2018,대전가톨릭대학교,인문사회계열,14,11,78.57,대전가톨릭대학교
2018,대전대학교,공학계열,526,21,3.99,대전대학교
2018,대전대학교,예체능계열,282,2,0.71,대전대학교
2018,대전대학교,의학계열,78,2,2.56,대전대학교
2018,대전대학교,인문사회계열,852,8,0.94,대전대학교
2018,대전대학교,자연과학계열,314,24,7.64,대전대학교
2018,대전신학대학교,인문사회계열,56,19,33.93,대전신학대학교
2018,대진대학교,공학계열,450,13,2.89,대진대학교
2018,대진대학교,예체능계열,154,11,7.14,대진대학교
2018,대진대학교,인문사회계열,787,13,1.65,대진대학교
2018,대진대학교,자연과학계열,231,18,7.79,대진대학교
2018,덕성여자대학교,공학계열,59,0,0.0,덕성여자대학교
2018,덕성여자대학교,예체능계열,174,11,6.32,덕성여자대학교
2018,덕성여자대학교,인문사회계열,736,38,5.16,덕성여자대학교
2018,덕성여자대학교,자연과학계열,337,30,8.9,덕성여자대학교
2018,동국대학교,공학계열,914,55,6.02,동국대학교
2018,동국대학교,예체능계열,189,12,6.35,동국대학교
2018,동국대학교,인문사회계열,1498,71,4.74,동국대학교
2018,동국대학교,자연과학계열,512,88,17.19,동국대학교
2018,동국대학교(WISE) _분교,공학계열,282,5,1.77,동국대학교(WISE) _분교
2018,동국대학교(WISE) _분교,예체능계열,193,17,8.81,동국대학교(WISE) _분교
2018,동국대학교(WISE) _분교,의학계열,105,0,0.0,동국대학교(WISE) _분교
2018,동국대학교(WISE) _분교,인문사회계열,952,48,5.04,동국대학교(WISE) _분교
2018,동국대학교(WISE) _분교,자연과학계열,236,17,7.2,동국대학교(WISE) _분교
2018,동덕여자대학교,공학계열,214,4,1.87,동덕여자대학교
2018,동덕여자대학교,예체능계열,522,54,10.34,동덕여자대학교
2018,동덕여자대학교,의학계열,50,3,6.0,동덕여자대학교
2018,동덕여자대학교,인문사회계열,738,42,5.69,동덕여자대학교
2018,동덕여자대학교,자연과학계열,183,20,10.93,동덕여자대학교
2018,동명대학교,공학계열,904,15,1.66,동명대학교
2018,동명대학교,예체능계열,190,2,1.05,동명대학교
2018,동명대학교,인문사회계열,703,18,2.56,동명대학교
2018,동명대학교,자연과학계열,90,2,2.22,동명대학교
2018,동서대학교,공학계열,555,18,3.24,동서대학교
2018,동서대학교,예체능계열,417,9,2.16,동서대학교
