기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%),학교명_정규화
2012.0,서울장신대학교,인문사회계열,528.0,16,3.03,서울장신대학교
2012.0,서울한영대학교,예체능계열,88.0,8,9.09,서울한영대학교
2012.0,서울한영대학교,인문사회계열,652.0,47,7.21,서울한영대학교
2012.0,서원대학교,공학계열,1188.0,94,7.91,서원대학교
2012.0,서원대학교,예체능계열,1393.0,80,5.74,서원대학교
2012.0,서원대학교,인문사회계열,5303.0,297,5.6,서원대학교
2012.0,서원대학교,자연과학계열,1572.0,82,5.22,서원대학교
2012.0,선문대학교,공학계열,4300.0,302,7.02,선문대학교
2012.0,선문대학교,예체능계열,861.0,55,6.39,선문대학교
2012.0,선문대학교,의학계열,290.0,21,7.24,선문대학교
2012.0,선문대학교,인문사회계열,7287.0,448,6.15,선문대학교
2012.0,선문대학교,자연과학계열,1479.0,55,3.72,선문대학교
2012.0,성결대학교,공학계열,1324.0,55,4.15,성결대학교
2012.0,성결대학교,예체능계열,991.0,49,4.94,성결대학교
2012.0,성결대학교,인문사회계열,3689.0,177,4.8,성결대학교
2012.0,성공회대학교,공학계열,1090.0,59,5.41,성공회대학교
2012.0,성공회대학교,인문사회계열,2332.0,123,5.27,성공회대학교
2012.0,성균관대학교,공학계열,8522.0,202,2.37,성균관대학교
2012.0,성균관대학교,예체능계열,1622.0,51,3.14,성균관대학교
2012.0,성균관대학교,의학계열,80.0,0,0.0,성균관대학교
2012.0,성균관대학교,인문사회계열,13541.0,263,1.94,성균관대학교
2012.0,성균관대학교,자연과학계열,3015.0,118,3.91,성균관대학교
2012.0,성신여자대학교,공학계열,480.0,20,4.17,성신여자대학교
2012.0,성신여자대학교,예체능계열,2501.0,76,3.04,성신여자대학교
2012.0,성신여자대학교,인문사회계열,7082.0,206,2.91,성신여자대학교
2012.0,성신여자대학교,자연과학계열,2188.0,71,3.24,성신여자대학교
2012.0,세명대학교,공학계열,3581.0,206,5.75,세명대학교
2012.0,세명대학교,예체능계열,1322.0,104,7.87,세명대학교
2012.0,세명대학교,의학계열,198.0,1,0.51,세명대학교
2012.0,세명대학교,인문사회계열,6018.0,358,5.95,세명대학교
2012.0,세명대학교,자연과학계열,1442.0,45,3.12,세명대학교
2012.0,세종대학교,공학계열,6786.0,269,3.96,세종대학교
2012.0,세종대학교,예체능계열,1809.0,65,3.59,세종대학교
2012.0,세종대학교,인문사회계열,5698.0,144,2.53,세종대학교
2012.0,세종대학교,자연과학계열,1802.0,61,3.39,세종대학교
2012.0,세한대학교,공학계열,153.0,18,11.76,세한대학교
2012.0,세한대학교,예체능계열,2084.0,136,6.53,세한대학교
2012.0,세한대학교,인문사회계열,2326.0,121,5.2,세한대학교
2012.0,세한대학교,자연과학계열,895.0,26,2.91,세한대학교
2012.0,수원가톨릭대학교,인문사회계열,247.0,2,0.81,수원가톨릭대학교
2012.0,수원대학교,공학계열,5365.0,273,5.09,수원대학교
2012.0,수원대학교,예체능계열,3125.0,226,7.23,수원대학교
2012.0,수원대학교,인문사회계열,5108.0,227,4.44,수원대학교
2012.0,수원대학교,자연과학계열,1823.0,76,4.17,수원대학교
2012.0,숙명여자대학교,공학계열,497.0,16,3.22,숙명여자대학교
2012.0,숙명여자대학교,예체능계열,2056.0,58,2.82,숙명여자대학교
2012.0,숙명여자대학교,인문사회계열,8160.0,162,1.99,숙명여자대학교
2012.0,숙명여자대학교,자연과학계열,2095.0,89,4.25,숙명여자대학교
2012.0,순복음총회신학교,인문사회계열,153.0,27,17.65,순복음총회신학교
2012.0,순천향대학교,공학계열,4303.0,221,5.14,순천향대학교
2012.0,순천향대학교,예체능계열,1199.0,98,8.17,순천향대학교
2012.0,순천향대학교,의학계열,378.0,1,0.26,순천향대학교
2012.0,순천향대학교,인문사회계열,6357.0,256,4.03,순천향대학교
2012.0,순천향대학교,자연과학계열,2922.0,132,4.52,순천향대학교
2012.0,숭실대학교,공학계열,8648.0,205,2.37,숭실대학교
2012.0,숭실대학교,예체능계열,262.0,10,3.82,숭실대학교
2012.0,숭실대학교,인문사회계열,9789.0,234,2.39,숭실대학교
2012.0,숭실대학교,자연과학계열,1439.0,64,4.45,숭실대학교
2012.0,신경주대학교,공학계열,737.0,105,14.25,신경주대학교
2012.0,신경주대학교,예체능계열,490.0,77,15.71,신경주대학교
2012.0,신경주대학교,인문사회계열,4472.0,482,10.78,신경주대학교
2012.0,신경주대학교,자연과학계열,535.0,39,7.29,신경주대학교
2012.0,신라대학교,공학계열,2579.0,201,7.79,신라대학교
2012.0,신라대학교,예체능계열,1317.0,137,10.4,신라대학교
2012.0,신라대학교,인문사회계열,7381.0,415,5.62,신라대학교
2012.0,신라대학교,자연과학계열,1752.0,71,4.05,신라대학교
2012.0,아신대학교,인문사회계열,926.0,64,6.91,아신대학교
2012.0,아주대학교,공학계열,7040.0,219,3.11,아주대학교
2012.0,아주대학교,예체능계열,800.0,18,2.25,아주대학교
2012.0,아주대학교,인문사회계열,5312.0,129,2.43,아주대학교
2012.0,아주대학교,자연과학계열,1543.0,38,2.46,아주대학교
2012.0,안양대학교,공학계열,1811.0,67,3.7,안양대학교
2012.0,안양대학교,예체능계열,741.0,41,5.53,안양대학교
2012.0,안양대학교,인문사회계열,2951.0,122,4.13,안양대학교
2012.0,안양대학교,자연과학계열,466.0,12,2.58,안양대학교
2012.0,안양대학교 _제2캠퍼스,공학계열,183.0,17,9.29,안양대학교 _제2캠퍼스
2012.0,안양대학교 _제2캠퍼스,인문사회계열,371.0,16,4.31,안양대학교 _제2캠퍼스
2012.0,안양대학교 _제2캠퍼스,자연과학계열,188.0,8,4.26,안양대학교 _제2캠퍼스
2012.0,연세대학교,공학계열,6407.0,117,1.83,연세대학교
2012.0,연세대학교,예체능계열,1290.0,20,1.55,연세대학교
2012.0,연세대학교,의학계열,437.0,1,0.23,연세대학교
2012.0,연세대학교,인문사회계열,13870.0,124,0.89,연세대학교
2012.0,연세대학교,자연과학계열,4037.0,99,2.45,연세대학교
2012.0,연세대학교(미래) _분교,공학계열,1712.0,51,2.98,연세대학교(미래) _분교
2012.0,연세대학교(미래) _분교,예체능계열,120.0,5,4.17,연세대학교(미래) _분교
2012.0,연세대학교(미래) _분교,의학계열,459.0,6,1.31,연세대학교(미래) _분교
2012.0,연세대학교(미래) _분교,인문사회계열,4252.0,121,2.85,연세대학교(미래) _분교
2012.0,연세대학교(미래) _분교,자연과학계열,4231.0,114,2.69,연세대학교(미래) _분교
2012.0,영남대학교,공학계열,11500.0,336,2.92,영남대학교
2012.0,영남대학교,예체능계열,2582.0,91,3.52,영남대학교
2012.0,영남대학교,의학계열,181.0,0,0.0,영남대학교
2012.0,영남대학교,인문사회계열,13597.0,307,2.26,영남대학교
2012.0,영남대학교,자연과학계열,4570.0,131,2.87,영남대학교
2012.0,영남신학대학교,인문사회계열,686.0,49,7.14,영남신학대학교
2012.0,영산대학교,공학계열,734.0,58,7.9,영산대학교
2012.0,영산대학교,예체능계열,491.0,66,13.44,영산대학교
2012.0,영산대학교,인문사회계열,2291.0,217,9.47,영산대학교
2012.0,영산대학교,자연과학계열,407.0,8,1.97,영산대학교
2012.0,영산대학교 _제2캠퍼스,공학계열,133.0,9,6.77,영산대학교 _제2캠퍼스
2012.0,영산대학교 _제2캠퍼스,예체능계열,522.0,62,11.88,영산대학교 _제2캠퍼스
2012.0,영산대학교 _제2캠퍼스,인문사회계열,2929.0,239,8.16,영산대학교 _제2캠퍼스
2012.0,영산대학교 _제2캠퍼스,자연과학계열,981.0,70,7.14,영산대학교 _제2캠퍼스
2012.0,영산선학대학교,인문사회계열,60.0,1,1.67,영산선학대학교
2012.0,예수대학교,인문사회계열,101.0,5,4.95,예수대학교
2012.0,예수대학교,자연과학계열,543.0,3,0.55,예수대학교
2012.0,예원예술대학교,예체능계열,1172.0,121,10.32,예원예술대학교
2012.0,예원예술대학교,인문사회계열,118.0,28,23.73,예원예술대학교
2012.0,용인대학교,공학계열,513.0,19,3.7,용인대학교
2012.0,용인대학교,예체능계열,3968.0,215,5.42,용인대학교
2012.0,용인대학교,인문사회계열,2653.0,122,4.6,용인대학교
2012.0,용인대학교,자연과학계열,1166.0,36,3.09,용인대학교
2012.0,우석대학교,공학계열,1900.0,126,6.63,우석대학교
2012.0,우석대학교,예체능계열,1639.0,112,6.83,우석대학교
2012.0,우석대학교,의학계열,172.0,1,0.58,우석대학교
2012.0,우석대학교,인문사회계열,4657.0,255,5.48,우석대학교
2012.0,우석대학교,자연과학계열,2490.0,110,4.42,우석대학교
2012.0,우송대학교,공학계열,3172.0,188,5.93,우송대학교
2012.0,우송대학교,예체능계열,1402.0,122,8.7,우송대학교
2012.0,우송대학교,인문사회계열,5717.0,254,4.44,우송대학교
2012.0,우송대학교,자연과학계열,1393.0,47,3.37,우송대학교
2012.0,울산과학기술원,공학계열,1548.0,19,1.23,울산과학기술원
2012.0,울산과학기술원,인문사회계열,1171.0,20,1.71,울산과학기술원
2012.0,울산대학교,공학계열,8592.0,287,3.34,울산대학교
2012.0,울산대학교,예체능계열,1864.0,102,5.47,울산대학교
2012.0,울산대학교,의학계열,156.0,0,0.0,울산대학교
2012.0,울산대학교,인문사회계열,6936.0,194,2.8,울산대학교
2012.0,울산대학교,자연과학계열,2931.0,76,2.59,울산대학교
2012.0,원광대학교,공학계열,4795.0,273,5.69,원광대학교
2012.0,원광대학교,예체능계열,2840.0,165,5.81,원광대학교
2012.0,원광대학교,의학계열,1074.0,4,0.37,원광대학교
2012.0,원광대학교,인문사회계열,12189.0,513,4.21,원광대학교
2012.0,원광대학교,자연과학계열,4302.0,165,3.84,원광대학교
2012.0,위덕대학교,공학계열,1208.0,185,15.31,위덕대학교
2012.0,위덕대학교,예체능계열,279.0,54,19.35,위덕대학교
2012.0,위덕대학교,인문사회계열,1615.0,171,10.59,위덕대학교
2012.0,위덕대학교,자연과학계열,871.0,88,10.1,위덕대학교
2012.0,유원대학교,공학계열,686.0,53,7.73,유원대학교
2012.0,유원대학교,예체능계열,741.0,65,8.77,유원대학교
2012.0,유원대학교,의학계열,136.0,16,11.76,유원대학교
2012.0,유원대학교,인문사회계열,1858.0,125,6.73,유원대학교
2012.0,유원대학교,자연과학계열,1804.0,89,4.93,유원대학교
2012.0,을지대학교,의학계열,184.0,1,0.54,을지대학교
2012.0,을지대학교,인문사회계열,126.0,2,1.59,을지대학교
2012.0,을지대학교,자연과학계열,322.0,10,3.11,을지대학교
2012.0,을지대학교 _제2캠퍼스,공학계열,280.0,6,2.14,을지대학교 _제2캠퍼스
2012.0,을지대학교 _제2캠퍼스,예체능계열,122.0,2,1.64,을지대학교 _제2캠퍼스
2012.0,을지대학교 _제2캠퍼스,인문사회계열,1097.0,43,3.92,을지대학교 _제2캠퍼스
2012.0,을지대학교 _제2캠퍼스,자연과학계열,3328.0,126,3.79,을지대학교 _제2캠퍼스
2012.0,이화여자대학교,공학계열,1234.0,36,2.92,이화여자대학교
2012.0,이화여자대학교,예체능계열,2208.0,31,1.4,이화여자대학교
2012.0,이화여자대학교,인문사회계열,10110.0,118,1.17,이화여자대학교
2012.0,이화여자대학교,자연과학계열,3897.0,129,3.31,이화여자대학교
2012.0,인제대학교,공학계열,4387.0,215,4.9,인제대학교
2012.0,인제대학교,예체능계열,1173.0,69,5.88,인제대학교
2012.0,인제대학교,인문사회계열,4985.0,216,4.33,인제대학교
2012.0,인제대학교,자연과학계열,2668.0,97,3.64,인제대학교
2012.0,인천가톨릭대학교,인문사회계열,142.0,3,2.11,인천가톨릭대학교
2012.0,인천대학교,공학계열,7188.0,246,3.42,인천대학교
2012.0,인천대학교,예체능계열,1601.0,14,0.87,인천대학교
2012.0,인천대학교,인문사회계열,6797.0,205,3.02,인천대학교
2012.0,인천대학교,자연과학계열,1518.0,47,3.1,인천대학교
2012.0,인하대학교,공학계열,12650.0,222,1.75,인하대학교
2012.0,인하대학교,예체능계열,1146.0,23,2.01,인하대학교
2012.0,인하대학교,의학계열,15.0,0,0.0,인하대학교
2012.0,인하대학교,인문사회계열,11211.0,182,1.62,인하대학교
2012.0,인하대학교,자연과학계열,2943.0,90,3.06,인하대학교
2012.0,장로회신학대학교,인문사회계열,935.0,24,2.57,장로회신학대학교
2012.0,전남대학교,공학계열,6397.0,208,3.25,전남대학교
2012.0,전남대학교,예체능계열,1197.0,25,2.09,전남대학교
2012.0,전남대학교,의학계열,532.0,2,0.38,전남대학교
2012.0,전남대학교,인문사회계열,9230.0,224,2.43,전남대학교
2012.0,전남대학교,자연과학계열,6987.0,233,3.33,전남대학교
2012.0,전남대학교 _제2캠퍼스,공학계열,2027.0,164,8.09,전남대학교 _제2캠퍼스
2012.0,전남대학교 _제2캠퍼스,예체능계열,137.0,9,6.57,전남대학교 _제2캠퍼스
2012.0,전남대학교 _제2캠퍼스,인문사회계열,1745.0,72,4.13,전남대학교 _제2캠퍼스
2012.0,전남대학교 _제2캠퍼스,자연과학계열,1455.0,62,4.26,전남대학교 _제2캠퍼스
2012.0,전북대학교,공학계열,10020.0,134,1.34,전북대학교
2012.0,전북대학교,예체능계열,1300.0,39,3.0,전북대학교
2012.0,전북대학교,의학계열,211.0,1,0.47,전북대학교
2012.0,전북대학교,인문사회계열,9338.0,174,1.86,전북대학교
2012.0,전북대학교,자연과학계열,6507.0,105,1.61,전북대학교
2012.0,전주교육대학교,예체능계열,374.0,2,0.53,전주교육대학교
2012.0,전주교육대학교,인문사회계열,624.0,4,0.64,전주교육대학교
2012.0,전주교육대학교,자연과학계열,497.0,3,0.6,전주교육대학교
2012.0,전주대학교,공학계열,2964.0,194,6.55,전주대학교
2012.0,전주대학교,예체능계열,2273.0,172,7.57,전주대학교
2012.0,전주대학교,인문사회계열,9403.0,523,5.56,전주대학교
2012.0,전주대학교,자연과학계열,2459.0,122,4.96,전주대학교
2012.0,제주대학교,공학계열,3104.0,90,2.9,제주대학교
2012.0,제주대학교,예체능계열,1012.0,43,4.25,제주대학교
2012.0,제주대학교,의학계열,204.0,1,0.49,제주대학교
2012.0,제주대학교,인문사회계열,7170.0,147,2.05,제주대학교
2012.0,제주대학교,자연과학계열,3860.0,181,4.69,제주대학교
2012.0,조선대학교,공학계열,11039.0,483,4.38,조선대학교
2012.0,조선대학교,예체능계열,3078.0,137,4.45,조선대학교
2012.0,조선대학교,의학계열,65.0,6,9.23,조선대학교
2012.0,조선대학교,인문사회계열,12745.0,400,3.14,조선대학교
2012.0,조선대학교,자연과학계열,3266.0,99,3.03,조선대학교
2012.0,중부대학교,공학계열,2317.0,107,4.62,중부대학교
2012.0,중부대학교,예체능계열,2106.0,126,5.98,중부대학교
2012.0,중부대학교,인문사회계열,5310.0,273,5.14,중부대학교
2012.0,중부대학교,자연과학계열,2559.0,131,5.12,중부대학교
2012.0,중앙대학교,공학계열,5614.0,119,2.12,중앙대학교
2012.0,중앙대학교,예체능계열,783.0,14,1.79,중앙대학교
2012.0,중앙대학교,인문사회계열,10635.0,174,1.64,중앙대학교
2012.0,중앙대학교,자연과학계열,2614.0,77,2.95,중앙대학교
2012.0,중앙승가대학교,인문사회계열,268.0,17,6.34,중앙승가대학교
2012.0,중원대학교,공학계열,608.0,43,7.07,중원대학교
2012.0,중원대학교,예체능계열,261.0,28,10.73,중원대학교
