기준연도,학교명,계열,재적학생수,중도탈락자수,중도탈락률(%)
2012,대구가톨릭대학교,자연과학,1460.0,29.0,1.9863013698630139
2012,대구교육대학교,인문사회,2015.0,18.0,0.8933002481389578
2012,대구대학교,공학,7679.0,454.0,5.912228154707645
2012,대구대학교,예체능,903.0,53.0,5.869324473975636
2012,대구대학교,인문사회,12874.0,515.0,4.00031070374398
2012,대구대학교,자연과학,2139.0,65.0,3.0388031790556336
2012,대구예술대학교,공학,134.0,17.0,12.686567164179104
2012,대구예술대학교,예체능,1282.0,144.0,11.23244929797192
2012,대구예술대학교,인문사회,150.0,11.0,7.333333333333333
2012,대구예술대학교,자연과학,51.0,3.0,5.88235294117647
2012,대구외국어대학교,공학,3.0,0.0,0.0
2012,대구외국어대학교,인문사회,477.0,53.0,11.11111111111111
2012,대구한의대학교,공학,1264.0,126.0,9.968354430379748
2012,대구한의대학교,예체능,541.0,46.0,8.502772643253234
2012,대구한의대학교,의학,715.0,12.0,1.6783216783216783
2012,대구한의대학교,인문사회,2574.0,147.0,5.710955710955711
2012,대구한의대학교,자연과학,2268.0,70.0,3.0864197530864197
2012,대신대학교,예체능,161.0,15.0,9.316770186335404
2012,대신대학교,인문사회,451.0,27.0,5.986696230598669
2012,대전가톨릭대학교,인문사회,152.0,1.0,0.6578947368421052
2012,대전대학교,공학,2389.0,170.0,7.115948095437422
2012,대전대학교,예체능,864.0,91.0,10.532407407407407
2012,대전대학교,의학,341.0,7.0,2.0527859237536656
2012,대전대학교,인문사회,3518.0,190.0,5.400795906765207
2012,대전대학교,자연과학,994.0,35.0,3.5211267605633805
2012,대전신학교,인문사회,58.0,10.0,17.24137931034483
2012,대전신학대학교,인문사회,211.0,14.0,6.6350710900473935
2012,대진대학교,공학,3905.0,252.0,6.453265044814341
2012,대진대학교,예체능,483.0,55.0,11.387163561076605
2012,대진대학교,인문사회,4808.0,265.0,5.511647254575707
2012,대진대학교,자연과학,505.0,25.0,4.9504950495049505
2012,덕성여자대학교,공학,664.0,26.0,3.91566265060241
2012,덕성여자대학교,예체능,397.0,15.0,3.7783375314861463
2012,덕성여자대학교,인문사회,4361.0,115.0,2.637009860123825
2012,덕성여자대학교,자연과학,1352.0,36.0,2.6627218934911245
2012,동국대학교,공학,5734.0,168.0,2.929891873038019
2012,동국대학교,예체능,891.0,32.0,3.5914702581369253
2012,동국대학교,인문사회,9758.0,236.0,2.418528386964542
2012,동국대학교,자연과학,922.0,19.0,2.0607375271149677
2012,동국대학교(WISE) _분교,공학,1818.0,128.0,7.04070407040704
2012,동국대학교(WISE) _분교,예체능,852.0,47.0,5.516431924882629
2012,동국대학교(WISE) _분교,의학,441.0,5.0,1.1337868480725624
2012,동국대학교(WISE) _분교,인문사회,6570.0,313.0,4.764079147640792
2012,동국대학교(WISE) _분교,자연과학,1168.0,47.0,4.023972602739726
2012,동덕여자대학교,공학,692.0,23.0,3.3236994219653178
2012,동덕여자대학교,예체능,1650.0,59.0,3.5757575757575757
2012,동덕여자대학교,인문사회,4226.0,125.0,2.957879791765263
2012,동덕여자대학교,자연과학,674.0,10.0,1.483679525222552
2012,동명대학교,공학,3292.0,317.0,9.629404617253948
2012,동명대학교,예체능,2094.0,251.0,11.986628462273162
2012,동명대학교,인문사회,5465.0,475.0,8.69167429094236
2012,동명대학교,자연과학,240.0,11.0,4.583333333333333
2012,동명정보대학교,공학,81.0,18.0,22.22222222222222
2012,동명정보대학교,예체능,142.0,35.0,24.647887323943664
2012,동명정보대학교,인문사회,56.0,11.0,19.642857142857142
2012,동서대학교,공학,4003.0,327.0,8.168873344991257
2012,동서대학교,예체능,2502.0,174.0,6.954436450839328
2012,동서대학교,인문사회,6953.0,340.0,4.88997555012225
2012,동서대학교,자연과학,476.0,14.0,2.941176470588235
2012,동신대학교,공학,2038.0,130.0,6.378802747791953
2012,동신대학교,예체능,567.0,34.0,5.996472663139329
2012,동신대학교,의학,209.0,0.0,0.0
2012,동신대학교,인문사회,3383.0,299.0,8.838309193023944
2012,동신대학교,자연과학,1311.0,32.0,2.440884820747521
2012,동아대학교,공학,10793.0,314.0,2.909293060316872
2012,동아대학교,예체능,1522.0,67.0,4.402102496714849
2012,동아대학교,의학,103.0,1.0,0.9708737864077669
2012,동아대학교,인문사회,12113.0,278.0,2.2950548996945432
2012,동아대학교,자연과학,1467.0,29.0,1.9768234492160874
2012,동양대학교,공학,2884.0,244.0,8.460471567267684
2012,동양대학교,예체능,171.0,19.0,11.11111111111111
2012,동양대학교,인문사회,3356.0,204.0,6.0786650774731825
2012,동양대학교,자연과학,126.0,0.0,0.0
2012,동의대학교,공학,8162.0,433.0,5.3050722862043616
2012,동의대학교,예체능,1776.0,107.0,6.024774774774775
2012,동의대학교,의학,192.0,0.0,0.0
2012,동의대학교,인문사회,10881.0,455.0,4.1816009557945035
2012,동의대학교,자연과학,806.0,45.0,5.583126550868486
2012,디지털서울문화예술대학교,공학,591.0,46.0,7.7834179357022
2012,디지털서울문화예술대학교,예체능,1601.0,268.0,16.739537788881947
2012,디지털서울문화예술대학교,인문사회,2332.0,286.0,12.264150943396226
2012,루터대학교,예체능,80.0,11.0,13.750000000000002
2012,루터대학교,인문사회,448.0,51.0,11.383928571428571
2012,루터대학교,자연과학,29.0,5.0,17.24137931034483
2012,명지대학교,공학,7313.0,291.0,3.9792150964036646
2012,명지대학교,예체능,1877.0,75.0,3.9957378795950986
2012,명지대학교,인문사회,529.0,15.0,2.835538752362949
2012,명지대학교,자연과학,754.0,42.0,5.570291777188329
2012,명지대학교 _제2캠퍼스,인문사회,9583.0,391.0,4.080141917979756
2012,목원대학교,공학,3264.0,237.0,7.2610294117647065
2012,목원대학교,예체능,1882.0,102.0,5.419766206163656
2012,목원대학교,인문사회,6396.0,417.0,6.51969981238274
2012,목원대학교,자연과학,408.0,29.0,7.107843137254902
2012,목포가톨릭대학교,인문사회,166.0,4.0,2.4096385542168677
2012,목포가톨릭대학교,자연과학,437.0,10.0,2.2883295194508007
2012,배재대학교,공학,1150.0,79.0,6.869565217391305
2012,배재대학교,예체능,765.0,55.0,7.18954248366013
2012,배재대학교,인문사회,3181.0,269.0,8.456460232631247
2012,배재대학교,자연과학,506.0,45.0,8.893280632411066
2012,백석대학교,공학,2349.0,181.0,7.705406555981269
2012,백석대학교,예체능,1912.0,101.0,5.2824267782426775
2012,백석대학교,인문사회,9366.0,411.0,4.38821268417681
2012,백석대학교,자연과학,452.0,4.0,0.8849557522123894
2012,부산가톨릭대학교,공학,583.0,41.0,7.032590051457976
2012,부산가톨릭대학교,예체능,1.0,0.0,0.0
2012,부산가톨릭대학교,인문사회,2443.0,142.0,5.812525583299222
2012,부산가톨릭대학교,자연과학,1122.0,16.0,1.4260249554367201
2012,부산교육대학교,인문사회,1900.0,7.0,0.3684210526315789
2012,부산대학교,공학,11953.0,360.0,3.0117962017903457
2012,부산대학교,예체능,1500.0,66.0,4.3999999999999995
2012,부산대학교,의학,10.0,1.0,10.0
2012,부산대학교,인문사회,10902.0,199.0,1.8253531462117043
2012,부산대학교,자연과학,2679.0,73.0,2.7248973497573723
2012,부산디지털대학교,예체능,237.0,48.0,20.253164556962027
2012,부산디지털대학교,인문사회,2343.0,299.0,12.7614169867691
2012,부산외국어대학교,공학,429.0,27.0,6.293706293706294
2012,부산외국어대학교,예체능,723.0,48.0,6.639004149377594
2012,부산외국어대학교,인문사회,7916.0,371.0,4.686710459828196
2012,부산장신대학교,인문사회,349.0,15.0,4.297994269340974
2012,삼육대학교,공학,1549.0,67.0,4.325371207230471
2012,삼육대학교,예체능,1144.0,60.0,5.244755244755245
2012,삼육대학교,인문사회,2956.0,137.0,4.634641407307171
2012,삼육대학교,자연과학,1254.0,28.0,2.2328548644338118
2012,상명대학교,공학,1081.0,30.0,2.7752081406105455
2012,상명대학교,예체능,731.0,24.0,3.283173734610123
2012,상명대학교,인문사회,4703.0,85.0,1.807357006166277
2012,상명대학교(천안) _분교,공학,2283.0,99.0,4.336399474375821
2012,상명대학교(천안) _분교,예체능,2697.0,70.0,2.5954764553207266
2012,상명대학교(천안) _분교,인문사회,2500.0,91.0,3.64
2012,상명대학교(천안) _분교,자연과학,192.0,3.0,1.5625
2012,상지대학교,공학,2217.0,125.0,5.638249887235002
2012,상지대학교,예체능,1244.0,85.0,6.832797427652733
2012,상지대학교,의학,266.0,3.0,1.1278195488721803
2012,상지대학교,인문사회,3366.0,207.0,6.149732620320856
2012,상지대학교,자연과학,951.0,43.0,4.52155625657203
2012,서강대학교,공학,3108.0,66.0,2.1235521235521233
2012,서강대학교,예체능,30.0,0.0,0.0
2012,서강대학교,인문사회,6863.0,86.0,1.2530963135654962
2012,서강대학교,자연과학,763.0,20.0,2.621231979030144
2012,서경대학교,공학,2569.0,143.0,5.566368236667964
2012,서경대학교,예체능,1028.0,102.0,9.922178988326849
2012,서경대학교,인문사회,3359.0,169.0,5.031259303364097
2012,서경대학교,자연과학,4.0,0.0,0.0
2012,서남대학교,공학,87.0,4.0,4.597701149425287
2012,서남대학교,예체능,204.0,15.0,7.352941176470589
2012,서남대학교,의학,200.0,1.0,0.5
2012,서남대학교,인문사회,202.0,25.0,12.376237623762377
2012,서남대학교,자연과학,838.0,30.0,3.579952267303103
2012,서남대학교 _제2캠퍼스,공학,278.0,18.0,6.474820143884892
